host	logname	time	method	url	response	bytes	referer	useragent
shrspine.rapidramp.com	-	804572225	GET	/facts/faq12.html	200	19547		
kuts5p06.cc.ukans.edu	-	804572225	GET	/shuttle/missions/missions.html	200	8677		
kuts5p06.cc.ukans.edu	-	804572228	GET	/images/launchmedium.gif	200	11853		
dialup61.afn.org	-	804572229	GET	/htbin/cdt_main.pl	200	3214		
204.227.13.26	-	804572231	GET	/shuttle/missions/sts-71/mission-sts-71.html	200	12040		
kuts5p06.cc.ukans.edu	-	804572231	GET	/images/KSC-logosmall.gif	200	1204		
dialup61.afn.org	-	804572232	GET	/images/NASA-logosmall.gif	304	0		
ppp5.earthlight.co.nz	-	804572233	GET	/shuttle/missions/sts-70/mission-sts-70.html	200	13469		
204.227.13.26	-	804572233	GET	/shuttle/missions/sts-71/sts-71-patch-small.gif	200	12054		
sfsp86.slip.net	-	804572236	GET	/shuttle/missions/sts-71/images/images.html	200	7634		
news.ti.com	-	804572239	GET	/shuttle/missions/sts-71/news	302	0		
dialup61.afn.org	-	804572239	GET	/shuttle/countdown/countdown.html	200	3985		
ix-dc10-19.ix.netcom.com	-	804572239	GET	/images/KSC-logosmall.gif	200	1204		
news.ti.com	-	804572240	GET	/shuttle/missions/sts-71/news/	200	3442		
dialup61.afn.org	-	804572241	GET	/shuttle/countdown/count.gif	304	0		
dialup61.afn.org	-	804572242	GET	/images/KSC-logosmall.gif	304	0		
204.227.13.26	-	804572242	GET	/images/launch-logo.gif	200	1713		
news.ti.com	-	804572243	GET	/icons/blank.xbm	200	509		
news.ti.com	-	804572243	GET	/icons/menu.xbm	200	527		
news.ti.com	-	804572243	GET	/icons/text.xbm	200	527		
ix-dc10-19.ix.netcom.com	-	804572244	GET	/cgi-bin/imagemap/countdown?375,272	302	68		
svasu.extern.ucsd.edu	-	804572248	GET	/history/apollo/images/footprint-small.gif	200	18149		
svasu.extern.ucsd.edu	-	804572248	GET	/history/apollo/images/apollo-logo.gif	200	3047		
shrspine.rapidramp.com	-	804572248	GET	/images/faq.gif	200	263		
shrspine.rapidramp.com	-	804572249	GET	/images/ksclogosmall.gif	200	3635		
kuts5p06.cc.ukans.edu	-	804572249	GET	/shuttle/missions/sts-78/mission-sts-78.html	200	4377		
ix-tam1-26.ix.netcom.com	-	804572249	GET	/shuttle/missions/sts-68/images/ksc.gif	200	152676		
detroit.freenet.org	-	804572249	GET	/shuttle/missions/sts-71/movies/sts-71-mir-dock.mpg	200	946425		
kuts5p06.cc.ukans.edu	-	804572251	GET	/shuttle/missions/sts-78/sts-78-patch-small.gif	200	4179		
129.188.154.200	-	804572252	GET	/shuttle/countdown/lps/mpeg.html	200	1221		
kuts5p06.cc.ukans.edu	-	804572253	GET	/images/launch-logo.gif	200	1713		
129.188.154.200	-	804572254	GET	/shuttle/countdown/lps/back.gif	200	1289		
pm28.sonic.net	-	804572254	GET	/shuttle/missions/sts-71/images/images.html	200	7634		
dd11-054.compuserve.com	-	804572255	GET	/shuttle/missions/sts-67/sts-67-patch.jpg	200	103193		
svasu.extern.ucsd.edu	-	804572256	GET	/history/apollo/apollo-spacecraft.txt	200	2261		
129.188.154.200	-	804572259	GET	/htbin/cdt_main.pl	200	3214		
leet.cts.com	-	804572262	GET	/shuttle/missions/sts-71/images/images.html	200	7634		
129.193.116.41	-	804572266	GET	/shuttle/countdown/	200	3985		
129.188.154.200	-	804572267	GET	/shuttle/countdown/countdown.html	200	3985		
129.188.154.200	-	804572269	GET	/shuttle/countdown/count.gif	200	40310		
129.193.116.41	-	804572271	GET	/shuttle/countdown/count.gif	200	40310		
129.193.116.41	-	804572272	GET	/images/NASA-logosmall.gif	200	786		
129.193.116.41	-	804572272	GET	/images/KSC-logosmall.gif	200	1204		
acs4.acs.ucalgary.ca	-	804572274	GET	/shuttle/missions/sts-71/mission-sts-71.html	200	12040		
news.ti.com	-	804572274	GET	/shuttle/missions/sts-71/sts-71-info.html	200	1440		
kuts5p06.cc.ukans.edu	-	804572275	GET	/shuttle/missions/sts-77/mission-sts-77.html	200	3071		
traitor.demon.co.uk	-	804572277	GET	/history/apollo/apollo-13/apollo-13-patch-small.gif	200	12859		
kuts5p06.cc.ukans.edu	-	804572277	GET	/shuttle/missions/sts-77/sts-77-patch-small.gif	200	4179		
blv-pm0-ip28.halcyon.com	-	804572281	GET	/facts/launch-pass.txt	200	29823		
acs4.acs.ucalgary.ca	-	804572282	GET	/shuttle/countdown/	200	3985		
sfsp86.slip.net	-	804572282	GET	/shuttle/missions/sts-71/images/KSC-95EC-0917.gif	200	30995		
204.227.13.26	-	804572283	GET	/cgi-bin/imagemap/countdown?99,144	302	96		
204.248.98.63	-	804572285	GET	/shuttle/countdown/	200	3985		
slip-5.io.com	-	804572286	GET	/history/apollo/as-201/as-201-info.html	200	1395		
kuts5p06.cc.ukans.edu	-	804572288	GET	/shuttle/missions/sts-76/mission-sts-76.html	200	3109		
h-shining.norfolk.infi.net	-	804572288	GET	/shuttle/missions/sts-71/mission-sts-71.html	200	12040		
kuts5p06.cc.ukans.edu	-	804572290	GET	/shuttle/missions/sts-76/sts-76-patch-small.gif	200	4179		
204.248.98.63	-	804572290	GET	/shuttle/countdown/count.gif	200	40310		
204.248.98.63	-	804572290	GET	/images/NASA-logosmall.gif	200	786		
204.248.98.63	-	804572290	GET	/images/KSC-logosmall.gif	200	1204		
slip-5.io.com	-	804572293	GET	/history/apollo/as-201/sounds/	200	372		
traitor.demon.co.uk	-	804572293	GET	/images/ksclogosmall.gif	200	3635		
ppp160.iadfw.net	-	804572293	GET	/shuttle/countdown/countdown.html	200	3985		
traitor.demon.co.uk	-	804572293	GET	/history/apollo/images/footprint-logo.gif	200	4209		
slip-5.io.com	-	804572295	GET	/icons/blank.xbm	200	509		
slip-5.io.com	-	804572295	GET	/icons/menu.xbm	200	527		
cu-dialup-1005.cit.cornell.edu	-	804572296	GET	/software/winvn/wvlarge.gif	200	23416		
h-shining.norfolk.infi.net	-	804572300	GET	/shuttle/missions/sts-71/sts-71-patch-small.gif	200	12054		
net-1-217.eden.com	-	804572300	GET	/shuttle/missions/sts-71/images/images.html	200	7634		
slip-5.io.com	-	804572303	GET	/history/apollo/as-201/	200	1699		
pm28.sonic.net	-	804572303	GET	/shuttle/missions/sts-71/images/KSC-95EC-0613.gif	200	45970		
slip-5.io.com	-	804572305	GET	/icons/text.xbm	200	527		
slip-5.io.com	-	804572305	GET	/icons/image.xbm	200	509		
www-a1.proxy.aol.com	-	804572307	GET	/facilities/vab.html	200	4045		
teleman.pr.mcs.net	-	804572308	GET	/shuttle/missions/sts-71/movies/sts-71-mir-dock-2.mpg	200	139264		
remote27.compusmart.ab.ca	-	804572308	GET	/shuttle/missions/sts-71/sts-71-patch-small.gif	200	12054		
ppp160.iadfw.net	-	804572308	GET	/shuttle/missions/missions.html	200	8677		
kuts5p06.cc.ukans.edu	-	804572309	GET	/shuttle/missions/missions.html	200	8677		
cu-dialup-1005.cit.cornell.edu	-	804572310	GET	/images/WORLD-logosmall.gif	200	669		
whlane.cts.com	-	804572311	GET	/shuttle/missions/missions.html	200	8677		
whlane.cts.com	-	804572313	GET	/images/launchmedium.gif	200	11853		
www-a1.proxy.aol.com	-	804572313	GET	/images/vab-small.gif	200	35709		
slip-5.io.com	-	804572313	GET	/history/apollo/as-201/sounds/	200	372		
ottgate2.bnr.ca	-	804572314	GET	/shuttle/technology/images/et_1-small.gif	200	35624		
ppp5.earthlight.co.nz	-	804572315	GET	/shuttle/missions/sts-70/sts-70-info.html	200	1429		
ppp24.swcp.com	-	804572315	GET	/shuttle/countdown/	200	3985		
ottgate2.bnr.ca	-	804572317	GET	/shuttle/technology/images/et-lox_1-small.gif	200	36098		
ppp24.swcp.com	-	804572319	GET	/shuttle/countdown/count.gif	200	40310		
ppp24.swcp.com	-	804572319	GET	/images/KSC-logosmall.gif	200	1204		
ppp24.swcp.com	-	804572319	GET	/images/NASA-logosmall.gif	200	786		
cu-dialup-1005.cit.cornell.edu	-	804572319	GET	/pub/winvn/readme.txt	404	0		
whlane.cts.com	-	804572321	GET	/images/NASA-logosmall.gif	200	786		
whlane.cts.com	-	804572321	GET	/images/KSC-logosmall.gif	200	1204		
slip-5.io.com	-	804572321	GET	/history/apollo/as-201/	200	1699		
204.227.13.26	-	804572322	GET	/cgi-bin/imagemap/countdown?98,108	302	111		
h-shining.norfolk.infi.net	-	804572322	GET	/images/KSC-logosmall.gif	200	1204		
ix-tam1-26.ix.netcom.com	-	804572323	GET	/shuttle/missions/sts-68/images/ksc-upclose.gif	200	86984		
burger.letters.com	-	804572323	GET	/shuttle/countdown/liftoff.html	304	0		
ppp160.iadfw.net	-	804572324	GET	/htbin/wais.pl	200	308		
burger.letters.com	-	804572325	GET	/images/NASA-logosmall.gif	304	0		
cu-dialup-1005.cit.cornell.edu	-	804572325	GET	/pub/winvn/readme.txt	404	0		
h-shining.norfolk.infi.net	-	804572325	GET	/images/launch-logo.gif	200	1713		
ppp5.earthlight.co.nz	-	804572326	GET	/shuttle/missions/sts-70/images/	200	966		
cu-dialup-1005.cit.cornell.edu	-	804572329	GET	/pub/winvn/release.txt	404	0		
ppp160.iadfw.net	-	804572332	GET	/htbin/wais.pl?sarex	200	7083		
h-shining.norfolk.infi.net	-	804572332	GET	/shuttle/resources/orbiters/atlantis.html	200	7025		
temprano.netheaven.com	-	804572336	GET	/shuttle/missions/sts-71/images/images.html	200	7634		
burger.letters.com	-	804572337	GET	/shuttle/countdown/video/livevideo.gif	200	70412		
mimas.execpc.com	-	804572339	GET	/shuttle/missions/technology/sts-newsref/stsref-toc.html	404	0		
slip-5.io.com	-	804572339	GET	/history/apollo/as-201/sounds/	200	372		
ix-dfw11-01.ix.netcom.com	-	804572339	GET	/shuttle/countdown/	200	3985		
h-shining.norfolk.infi.net	-	804572341	GET	/shuttle/resources/orbiters/atlantis-logo.gif	200	4179		
magicall.dacom.co.kr	-	804572341	GET	/shuttle/missions/missions.html	200	8677		
traitor.demon.co.uk	-	804572342	GET	/history/apollo/apollo-13/apollo-13-patch-small.gif	304	0		
remote27.compusmart.ab.ca	-	804572342	GET	/shuttle/countdown/	200	3985		
whlane.cts.com	-	804572342	GET	/shuttle/missions/sts-71/mission-sts-71.html	200	12040		
ix-dfw11-01.ix.netcom.com	-	804572342	GET	/shuttle/countdown/count.gif	200	40310		
ix-dfw11-01.ix.netcom.com	-	804572343	GET	/images/NASA-logosmall.gif	200	786		
ix-dfw11-01.ix.netcom.com	-	804572343	GET	/images/KSC-logosmall.gif	200	1204		
news.ti.com	-	804572344	GET	/shuttle/missions/sts-71/images/images.html	200	7634		
dialup61.afn.org	-	804572344	GET	/shuttle/missions/sts-71/movies/movies.html	304	0		
whlane.cts.com	-	804572344	GET	/shuttle/missions/sts-71/sts-71-patch-small.gif	200	12054		
slip-5.io.com	-	804572345	GET	/history/apollo/as-201/	200	1699		
news.ti.com	-	804572345	GET	/htbin/cdt_main.pl	200	3214		
dialup61.afn.org	-	804572346	GET	/shuttle/missions/sts-71/sts-71-patch-small.gif	304	0		
remote27.compusmart.ab.ca	-	804572346	GET	/shuttle/countdown/count.gif	200	40310		
h-shining.norfolk.infi.net	-	804572348	GET	/images/ksclogosmall.gif	200	3635		
slip-5.io.com	-	804572350	GET	/history/apollo/as-201/movies/	200	372		
traitor.demon.co.uk	-	804572351	GET	/images/ksclogosmall.gif	304	0		
129.193.116.41	-	804572351	GET	/cgi-bin/imagemap/countdown?370,276	302	68		
traitor.demon.co.uk	-	804572352	GET	/history/apollo/images/footprint-logo.gif	304	0		
janice.cc.wwu.edu	-	804572352	GET	/shuttle/countdown/liftoff.html	200	4538		
ix-wbg-va2-26.ix.netcom.com	-	804572353	GET	/history/apollo/apollo-11/images/69HC684.GIF	200	101647		
slip-5.io.com	-	804572353	GET	/history/apollo/as-201/	200	1699		
magicall.dacom.co.kr	-	804572353	GET	/images/launchmedium.gif	200	11853		
h-shining.norfolk.infi.net	-	804572354	GET	/shuttle/resources/orbiters/orbiters-logo.gif	200	1932		
traitor.demon.co.uk	-	804572354	GET	/history/apollo/apollo-13/apollo-13-info.html	200	1583		
whlane.cts.com	-	804572355	GET	/images/launch-logo.gif	200	1713		
midcom.com	-	804572356	GET	/history/apollo/apollo-13/apollo-13-info.html	200	1583		
acs4.acs.ucalgary.ca	-	804572357	GET	/shuttle/missions/sts-71/news	302	0		
acs4.acs.ucalgary.ca	-	804572357	GET	/shuttle/missions/sts-71/news/	200	3442		
net-1-217.eden.com	-	804572358	GET	/shuttle/missions/sts-71/images/KSC-95EC-0876.jpg	200	87766		
slip-5.io.com	-	804572358	GET	/history/apollo/as-201/images/	200	678		
magicall.dacom.co.kr	-	804572362	GET	/shuttle/missions/sts-1/mission-sts-1.html	200	8149		
traitor.demon.co.uk	-	804572363	GET	/history/apollo/apollo-13/docs/	200	377		
traitor.demon.co.uk	-	804572364	GET	/icons/blank.xbm	200	509		
traitor.demon.co.uk	-	804572364	GET	/icons/menu.xbm	200	527		
janice.cc.wwu.edu	-	804572365	GET	/shuttle/countdown/video/livevideo.jpeg	200	48591		
ottgate2.bnr.ca	-	804572366	GET	/shuttle/technology/images/et-intertank_1-small.gif	200	79791		
ppp160.iadfw.net	-	804572367	GET	/shuttle/missions/sts-71/sts-71-press-kit.txt	200	78588		
teleman.pr.mcs.net	-	804572370	GET	/history/history.html	200	1502		
204.227.13.26	-	804572370	GET	/shuttle/missions/sts-71/sts-71-day-04-highlights.html	200	5544		
cruzio.com	-	804572371	GET	/shuttle/countdown/liftoff.html	200	4538		
teleman.pr.mcs.net	-	804572371	GET	/history/apollo/images/apollo-small.gif	200	9630		
whlane.cts.com	-	804572372	GET	/shuttle/countdown/	200	3985		
magicall.dacom.co.kr	-	804572372	GET	/shuttle/resources/orbiters/columbia.html	200	6922		
news.ti.com	-	804572373	GET	/shuttle/countdown/liftoff.html	200	4538		
cruzio.com	-	804572375	GET	/shuttle/countdown/video/livevideo.jpeg	200	47296		
204.248.98.63	-	804572376	GET	/cgi-bin/imagemap/countdown?383,277	302	68		
traitor.demon.co.uk	-	804572377	GET	/history/apollo/apollo-13/movies/	200	945		
ppp24.swcp.com	-	804572377	GET	/shuttle/missions/sts-71/images/images.html	200	7634		
slip-5.io.com	-	804572378	GET	/history/apollo/as-201/news/	200	368		
whlane.cts.com	-	804572378	GET	/shuttle/countdown/count.gif	200	40310		
traitor.demon.co.uk	-	804572378	GET	/icons/movie.xbm	200	530		
teleman.pr.mcs.net	-	804572380	GET	/history/apollo/apollo.html	200	3258		
ix-dfw11-01.ix.netcom.com	-	804572380	GET	/cgi-bin/imagemap/countdown?93,109	302	111		
dal31.pic.net	-	804572381	GET	/shuttle/countdown/liftoff.html	200	4538		
ix-dfw11-01.ix.netcom.com	-	804572381	GET	/shuttle/missions/sts-71/mission-sts-71.html	200	12040		
teleman.pr.mcs.net	-	804572381	GET	/history/apollo/images/footprint-small.gif	200	18149		
slip-5.io.com	-	804572382	GET	/history/apollo/as-201/	200	1699		
teleman.pr.mcs.net	-	804572382	GET	/images/ksclogosmall.gif	200	3635		
p43.infinet.com	-	804572382	GET	/images/shuttle-patch-small.gif	200	4179		
ix-roc1-07.ix.netcom.com	-	804572382	GET	/shuttle/technology/images/mission_profile_2-small.gif	200	35540		
magicall.dacom.co.kr	-	804572383	GET	/shuttle/resources/orbiters/columbia-logo.gif	200	11417		
teleman.pr.mcs.net	-	804572383	GET	/history/apollo/images/apollo-logo.gif	200	3047		
ix-dfw11-01.ix.netcom.com	-	804572383	GET	/shuttle/missions/sts-71/sts-71-patch-small.gif	200	12054		
dal31.pic.net	-	804572385	GET	/images/NASA-logosmall.gif	200	786		
ppp6.cpbx.net	-	804572385	HEAD	/software/winvn/winvn.html	200	0		
slip-5.io.com	-	804572386	GET	/history/apollo/as-201/news/	200	368		
traitor.demon.co.uk	-	804572390	GET	/history/apollo/apollo-13/sounds/	200	1157		
traitor.demon.co.uk	-	804572391	GET	/icons/sound.xbm	200	530		
sfsp86.slip.net	-	804572393	GET	/shuttle/missions/sts-71/images/KSC-95EC-0423.gif	200	64939		
ix-wbg-va2-26.ix.netcom.com	-	804572393	GET	/history/apollo/apollo-11/movies/	200	381		
teleman.pr.mcs.net	-	804572394	GET	/history/apollo/apollo-13/apollo-13.html	200	18114		
ix-dfw11-01.ix.netcom.com	-	804572394	GET	/images/launch-logo.gif	200	1713		
teleman.pr.mcs.net	-	804572396	GET	/history/apollo/apollo-13/apollo-13-patch-small.gif	200	12859		
temprano.netheaven.com	-	804572397	GET	/shuttle/missions/sts-71/images/KSC-95EC-0917.gif	200	30995		
magicall.dacom.co.kr	-	804572398	GET	/images/ksclogosmall.gif	200	3635		
slip-5.io.com	-	804572398	GET	/history/apollo/as-201/sounds/	200	372		
205.147.133.13	-	804572398	GET	/shuttle/countdown/	200	3985		
slip-28-14.ots.utexas.edu	-	804572398	GET	/shuttle/countdown/liftoff.html	200	4538		
leet.cts.com	-	804572401	GET	/shuttle/missions/sts-71/images/index71.gif	200	235862		
202.70.0.6	-	804572403	GET	/shuttle/missions/sts-63/sts-63-info.html	200	1431		
slip-5.io.com	-	804572404	GET	/history/apollo/as-201/	200	1699		
magicall.dacom.co.kr	-	804572405	GET	/shuttle/resources/orbiters/orbiters-logo.gif	200	1932		
202.70.0.6	-	804572405	GET	/shuttle/missions/sts-63/sts-63-patch-small.gif	200	16102		
ix-wbg-va2-26.ix.netcom.com	-	804572406	GET	/history/apollo/apollo-11/sounds/	200	653		
ix-spr-ma1-01.ix.netcom.com	-	804572406	GET	/shuttle/missions/sts-71/images/images.html	200	7634		
ix-roc1-07.ix.netcom.com	-	804572407	GET	/shuttle/technology/images/tal_abort_2-small.gif	200	10099		
205.147.133.13	-	804572407	GET	/shuttle/countdown/count.gif	200	40310		
teleman.pr.mcs.net	-	804572409	GET	/history/apollo/images/footprint-logo.gif	200	4209		
ppp5.earthlight.co.nz	-	804572411	GET	/htbin/wais.pl?SAREX-II	200	7124		
dal31.pic.net	-	804572412	GET	/shuttle/countdown/video/livevideo.gif	200	71311		
202.70.0.6	-	804572412	GET	/shuttle/missions/sts-63/sounds/	200	378		
slip-28-14.ots.utexas.edu	-	804572412	GET	/shuttle/countdown/video/livevideo.gif	200	57344		
magicall.dacom.co.kr	-	804572413	GET	/shuttle/missions/sts-73/mission-sts-73.html	200	4085		
202.70.0.6	-	804572414	GET	/icons/blank.xbm	200	509		
202.70.0.6	-	804572414	GET	/icons/menu.xbm	200	527		
slip-5.io.com	-	804572414	GET	/history/apollo/as-201/news/	200	368		
whlane.cts.com	-	804572414	GET	/cgi-bin/imagemap/countdown?97,146	302	96		
traitor.demon.co.uk	-	804572415	GET	/history/apollo/apollo-13/apollo-13.html	200	18114		
ix-phx5-17.ix.netcom.com	-	804572416	GET	/	200	7074		
news.ti.com	-	804572416	GET	/shuttle/missions/sts-71/images/KSC-95EC-0918.gif	200	31631		
slip-5.io.com	-	804572417	GET	/history/apollo/as-201/	200	1699		
202.70.0.6	-	804572418	GET	/shuttle/missions/sts-63/	200	2032		
ppp24.swcp.com	-	804572420	GET	/shuttle/missions/sts-71/images/KSC-95EC-0891.jpg	200	80678		
202.70.0.6	-	804572420	GET	/icons/image.xbm	200	509		
202.70.0.6	-	804572420	GET	/icons/text.xbm	200	527		
magicall.dacom.co.kr	-	804572421	GET	/shuttle/missions/sts-73/sts-73-patch-small.gif	200	4179		
ix-dfw11-01.ix.netcom.com	-	804572422	GET	/htbin/cdt_main.pl	200	3214		
ix-phx5-17.ix.netcom.com	-	804572422	GET	/images/ksclogo-medium.gif	200	5866		
net-1-217.eden.com	-	804572424	GET	/shuttle/missions/sts-71/images/KSC-95EC-0911.jpg	200	45966		
slip-28-14.ots.utexas.edu	-	804572424	GET	/shuttle/countdown/liftoff.html	200	4538		
p43.infinet.com	-	804572426	GET	/shuttle/technology/sts-newsref/stsref-toc.html	200	84907		
ix-sd9-18.ix.netcom.com	-	804572426	GET	/	200	7074		
svasu.extern.ucsd.edu	-	804572427	GET	/history/apollo/images/footprint-small.gif	200	18149		
134.20.175.12	-	804572427	GET	/shuttle/countdown/	200	3985		
svasu.extern.ucsd.edu	-	804572427	GET	/history/apollo/images/apollo-logo.gif	200	3047		
ix-phx5-17.ix.netcom.com	-	804572429	GET	/images/NASA-logosmall.gif	200	786		
slip-5.io.com	-	804572429	GET	/history/apollo/as-201/docs/	200	368		
slip-28-14.ots.utexas.edu	-	804572429	GET	/images/NASA-logosmall.gif	200	786		
magicall.dacom.co.kr	-	804572429	GET	/images/KSC-logosmall.gif	200	1204		
205.147.133.13	-	804572429	GET	/images/NASA-logosmall.gif	200	786		
134.20.175.12	-	804572430	GET	/images/NASA-logosmall.gif	200	786		
134.20.175.12	-	804572430	GET	/images/KSC-logosmall.gif	200	1204		
ix-phx5-17.ix.netcom.com	-	804572431	GET	/images/MOSAIC-logosmall.gif	200	363		
134.20.175.12	-	804572431	GET	/shuttle/countdown/count.gif	200	40310		
205.147.133.13	-	804572432	GET	/images/KSC-logosmall.gif	200	1204		
www-a1.proxy.aol.com	-	804572432	GET	/facilities/crawler.html	200	3601		
ix-phx5-17.ix.netcom.com	-	804572433	GET	/images/USA-logosmall.gif	200	234		
magicall.dacom.co.kr	-	804572434	GET	/images/launch-logo.gif	200	1713		
ix-phx5-17.ix.netcom.com	-	804572434	GET	/images/WORLD-logosmall.gif	200	669		
h-shining.norfolk.infi.net	-	804572435	GET	/shuttle/missions/sts-70/mission-sts-70.html	200	13469		
www-a1.proxy.aol.com	-	804572436	GET	/images/crawler-logo.gif	200	14108		
ix-sd9-18.ix.netcom.com	-	804572438	GET	/images/ksclogo-medium.gif	200	5866		
slip-5.io.com	-	804572438	GET	/history/apollo/as-201/	200	1699		
ix-tam1-26.ix.netcom.com	-	804572439	GET	/shuttle/technology/sts-newsref/stsref-toc.html	200	84907		
slip-28-14.ots.utexas.edu	-	804572439	GET	/shuttle/countdown/video/livevideo.gif	200	57344		
slip-5.io.com	-	804572441	GET	/history/apollo/	200	6245		
slip-28-14.ots.utexas.edu	-	804572441	GET	/shuttle/countdown/liftoff.html	200	4538		
dnet018.sat.texas.net	-	804572443	GET	/history/apollo/apollo-13/apollo-13.html	200	18114		
ottgate2.bnr.ca	-	804572444	GET	/shuttle/technology/images/et_1.jpg	200	144114		
202.70.0.6	-	804572445	GET	/shuttle/missions/sts-63/movies/	200	378		
slip-28-14.ots.utexas.edu	-	804572445	GET	/images/NASA-logosmall.gif	200	786		
slip-5.io.com	-	804572446	GET	/history/apollo/apollo-13/	200	1732		
h-shining.norfolk.infi.net	-	804572450	GET	/shuttle/missions/sts-70/sts-70-patch-small.gif	200	5026		
